Date;Time;Ventilation Indicator;IAQ Indicator;Virus Index;thermalIndicator;Temperature (°C);Humidity (%);CO2 (ppm);Formaldehyde (µg/m³);TVOC (ppb);PM 1.0 (µg/m³);PM 4.0 (µg/m³);PM 10 (µg/m³);PM 2.5 (µg/m³)
2023-11-26;12:27:10;100.00;70.00;97.00;63.00;21.90;26.00;421.00;2.00;356.00;1.00;1.00;1.00;1.00
2023-11-26;12:42:10;100.00;67.00;97.00;63.00;21.90;26.00;422.00;3.00;377.00;1.00;1.00;1.00;1.00
2023-11-26;12:57:10;100.00;66.00;97.00;63.00;21.90;26.00;425.00;3.00;386.00;1.00;1.00;1.00;1.00
2023-11-26;13:12:10;100.00;64.00;96.00;63.00;21.90;26.00;426.00;2.00;395.00;1.00;1.00;1.00;1.00
2023-11-26;13:27:10;100.00;63.00;96.00;63.00;21.90;26.00;426.00;2.00;406.00;1.00;1.00;1.00;1.00
2023-11-26;13:42:10;100.00;62.00;96.00;63.00;22.00;26.00;428.00;2.00;410.00;1.00;1.00;1.00;1.00
2023-11-26;13:57:10;100.00;63.00;96.00;63.00;22.00;26.00;428.00;3.00;406.00;1.00;1.00;1.00;1.00
2023-11-26;14:12:10;100.00;64.00;96.00;63.00;22.00;26.00;431.00;2.00;400.00;1.00;1.00;1.00;1.00
2023-11-26;14:27:10;100.00;63.00;96.00;63.00;22.00;26.00;432.00;2.00;406.00;1.00;1.00;1.00;1.00
2023-11-26;14:42:10;100.00;63.00;96.00;63.00;22.00;26.00;432.00;2.00;404.00;1.00;1.00;1.00;1.00
2023-11-26;14:57:10;100.00;63.00;95.00;63.00;22.00;26.00;433.00;2.00;408.00;1.00;1.00;1.00;1.00
2023-11-26;15:12:10;100.00;64.00;95.00;63.00;22.00;26.00;434.00;2.00;399.00;1.00;1.00;1.00;1.00
2023-11-26;15:27:10;100.00;64.00;95.00;63.00;22.00;26.00;434.00;2.00;397.00;1.00;1.00;1.00;1.00
2023-11-26;15:42:10;100.00;64.00;95.00;63.00;22.00;26.00;435.00;2.00;400.00;1.00;1.00;1.00;1.00
2023-11-26;15:57:10;100.00;64.00;95.00;63.00;22.00;26.00;437.00;2.00;401.00;1.00;1.00;1.00;1.00
2023-11-26;16:12:10;100.00;63.00;95.00;63.00;22.00;26.00;438.00;2.00;406.00;1.00;1.00;1.00;1.00
2023-11-26;16:27:10;100.00;62.00;95.00;63.00;22.00;26.00;438.00;2.00;413.00;1.00;1.00;1.00;1.00
2023-11-26;16:42:10;100.00;61.00;95.00;63.00;22.00;26.00;438.00;2.00;422.00;1.00;1.00;1.00;1.00
2023-11-26;16:57:10;100.00;60.00;94.00;64.00;22.10;26.00;442.00;2.00;425.00;1.00;1.00;1.00;1.00
2023-11-26;17:12:10;100.00;59.00;94.00;64.00;22.10;26.00;444.00;2.00;438.00;1.00;1.00;1.00;1.00
2023-11-26;17:27:10;100.00;57.00;94.00;64.00;22.10;26.00;447.00;2.00;450.00;1.00;1.00;1.00;1.00
2023-11-26;17:42:10;100.00;56.00;93.00;64.00;22.10;26.00;448.00;2.00;460.00;1.00;1.00;1.00;1.00
2023-11-26;17:57:10;100.00;54.00;94.00;64.00;22.10;26.00;447.00;2.00;468.00;1.00;1.00;1.00;1.00
2023-11-26;18:12:10;100.00;53.00;93.00;64.00;22.10;26.00;448.00;2.00;477.00;1.00;1.00;1.00;1.00
2023-11-26;18:27:10;100.00;55.00;94.00;64.00;22.10;26.00;445.00;2.00;465.00;1.00;1.00;1.00;1.00
2023-11-26;18:42:10;100.00;57.00;94.00;64.00;22.10;26.00;444.00;2.00;451.00;1.00;1.00;1.00;1.00
2023-11-26;18:57:10;100.00;58.00;94.00;64.00;22.10;26.00;443.00;2.00;442.00;1.00;1.00;1.00;1.00
2023-11-26;19:12:10;100.00;57.00;94.00;64.00;22.10;26.00;442.00;2.00;447.00;1.00;1.00;1.00;1.00
2023-11-26;19:27:10;100.00;57.00;94.00;64.00;22.10;26.00;442.00;2.00;453.00;1.00;1.00;1.00;1.00
2023-11-26;19:42:10;100.00;56.00;94.00;64.00;22.10;26.00;443.00;2.00;454.00;1.00;1.00;1.00;1.00
2023-11-26;19:57:10;100.00;55.00;94.00;64.00;22.10;26.00;442.00;2.00;464.00;1.00;1.00;1.00;1.00
2023-11-26;20:12:10;100.00;53.00;94.00;64.00;22.10;26.00;442.00;2.00;478.00;1.00;1.00;1.00;1.00
2023-11-26;20:27:10;100.00;51.00;94.00;64.00;22.10;26.00;447.00;2.00;496.00;1.00;1.00;1.00;1.00
2023-11-26;20:42:10;100.00;48.00;93.00;65.00;22.10;26.00;451.00;2.00;518.00;1.00;1.00;1.00;1.00
2023-11-26;20:57:10;100.00;44.00;93.00;66.00;22.20;26.00;454.00;2.00;545.00;1.00;1.00;1.00;1.00
2023-11-26;21:12:10;100.00;42.00;93.00;66.00;22.20;26.00;454.00;3.00;559.00;1.00;1.00;1.00;1.00
2023-11-26;21:27:10;100.00;42.00;93.00;66.00;22.20;26.00;453.00;3.00;559.00;1.00;1.00;1.00;1.00
2023-11-26;21:42:10;100.00;41.00;93.00;66.00;22.20;27.00;453.00;3.00;567.00;1.00;1.00;1.00;1.00
2023-11-26;21:42:20;100.00;40.00;93.00;66.00;22.20;27.00;453.00;3.00;576.00;1.00;1.00;1.00;1.00
2023-11-26;21:57:10;100.00;40.00;93.00;66.00;22.20;27.00;454.00;3.00;575.00;1.00;1.00;1.00;1.00
2023-11-26;22:12:10;100.00;39.00;93.00;67.00;22.20;27.00;454.00;3.00;584.00;1.00;1.00;1.00;1.00
2023-11-26;22:27:10;100.00;39.00;93.00;67.00;22.20;27.00;454.00;3.00;583.00;1.00;1.00;1.00;1.00
2023-11-26;22:42:10;100.00;38.00;92.00;67.00;22.30;27.00;457.00;3.00;589.00;1.00;1.00;1.00;1.00
2023-11-26;22:57:10;100.00;38.00;92.00;68.00;22.30;27.00;456.00;3.00;593.00;1.00;1.00;1.00;1.00
2023-11-26;23:12:10;100.00;36.00;92.00;68.00;22.30;27.00;457.00;4.00;605.00;1.00;1.00;1.00;1.00
2023-11-26;23:27:10;100.00;35.00;92.00;68.00;22.30;27.00;455.00;4.00;608.00;1.00;1.00;1.00;1.00
2023-11-26;23:42:10;100.00;35.00;92.00;68.00;22.30;27.00;456.00;4.00;611.00;1.00;1.00;1.00;1.00
2023-11-26;23:57:10;100.00;34.00;92.00;68.00;22.30;27.00;458.00;4.00;619.00;1.00;1.00;1.00;1.00
2023-11-27;00:12:10;100.00;33.00;92.00;68.00;22.30;27.00;458.00;4.00;623.00;1.00;1.00;1.00;1.00
2023-11-27;00:27:10;100.00;34.00;92.00;68.00;22.30;27.00;456.00;4.00;618.00;1.00;1.00;1.00;1.00
2023-11-27;00:42:10;100.00;33.00;93.00;68.00;22.30;27.00;454.00;4.00;628.00;1.00;1.00;1.00;1.00
2023-11-27;00:57:10;100.00;33.00;92.00;68.00;22.30;27.00;456.00;4.00;628.00;1.00;1.00;1.00;1.00
2023-11-27;01:12:10;100.00;33.00;92.00;68.00;22.30;27.00;456.00;4.00;627.00;1.00;1.00;1.00;1.00
2023-11-27;01:27:10;100.00;33.00;93.00;68.00;22.30;27.00;454.00;4.00;630.00;1.00;1.00;1.00;1.00
2023-11-27;01:42:10;100.00;32.00;93.00;68.00;22.30;27.00;453.00;3.00;632.00;1.00;1.00;1.00;1.00
2023-11-27;01:57:10;100.00;32.00;93.00;68.00;22.30;27.00;453.00;3.00;634.00;1.00;1.00;1.00;1.00
2023-11-27;02:12:10;100.00;32.00;93.00;68.00;22.30;27.00;452.00;4.00;637.00;1.00;1.00;1.00;1.00
2023-11-27;02:27:10;100.00;32.00;93.00;68.00;22.30;27.00;452.00;3.00;631.00;1.00;1.00;1.00;1.00
2023-11-27;02:42:10;100.00;33.00;93.00;68.00;22.30;27.00;452.00;3.00;627.00;1.00;1.00;1.00;1.00
2023-11-27;02:57:10;100.00;32.00;93.00;68.00;22.30;27.00;451.00;3.00;634.00;1.00;1.00;1.00;1.00
2023-11-27;03:12:10;100.00;30.00;93.00;68.00;22.30;27.00;452.00;4.00;645.00;1.00;1.00;1.00;1.00
2023-11-27;03:27:10;100.00;31.00;93.00;68.00;22.30;27.00;451.00;4.00;640.00;1.00;1.00;1.00;1.00
2023-11-27;03:42:10;100.00;31.00;93.00;68.00;22.30;27.00;450.00;4.00;640.00;1.00;1.00;1.00;1.00
2023-11-27;03:57:10;100.00;31.00;93.00;68.00;22.30;27.00;451.00;4.00;643.00;1.00;1.00;1.00;1.00
2023-11-27;04:12:10;100.00;31.00;93.00;68.00;22.30;27.00;452.00;4.00;643.00;1.00;1.00;1.00;1.00
2023-11-27;04:27:10;100.00;30.00;93.00;69.00;22.40;27.00;451.00;4.00;648.00;1.00;1.00;1.00;1.00
2023-11-27;04:42:10;100.00;30.00;93.00;69.00;22.30;27.00;450.00;4.00;645.00;1.00;1.00;1.00;1.00
2023-11-27;04:57:10;100.00;29.00;93.00;69.00;22.40;27.00;449.00;4.00;653.00;1.00;1.00;1.00;1.00
2023-11-27;05:12:10;100.00;30.00;93.00;69.00;22.40;27.00;449.00;4.00;651.00;1.00;1.00;1.00;1.00
2023-11-27;05:27:10;100.00;29.00;93.00;69.00;22.40;27.00;448.00;4.00;654.00;1.00;1.00;1.00;1.00
2023-11-27;05:42:10;100.00;29.00;93.00;69.00;22.40;27.00;448.00;4.00;653.00;1.00;1.00;1.00;1.00
2023-11-27;05:57:10;100.00;30.00;93.00;69.00;22.40;27.00;448.00;4.00;650.00;1.00;1.00;1.00;1.00
2023-11-27;06:12:10;100.00;31.00;93.00;69.00;22.40;27.00;448.00;4.00;643.00;1.00;1.00;1.00;1.00
2023-11-27;06:27:10;100.00;29.00;94.00;69.00;22.40;27.00;446.00;4.00;655.00;1.00;1.00;1.00;1.00
2023-11-27;06:42:10;100.00;33.00;94.00;69.00;22.40;27.00;447.00;4.00;628.00;1.00;1.00;1.00;1.00
2023-11-27;06:57:10;100.00;53.00;95.00;64.00;22.40;26.00;440.00;2.00;477.00;1.00;1.00;1.00;1.00
2023-11-27;07:12:10;100.00;79.00;95.00;60.00;22.40;25.00;433.00;1.00;286.00;1.00;1.00;1.00;1.00
2023-11-27;07:27:10;100.00;89.00;96.00;58.00;22.40;25.00;428.00;1.00;217.00;1.00;1.00;1.00;1.00
2023-11-27;07:42:10;100.00;91.00;96.00;58.00;22.30;24.00;427.00;1.00;185.00;0.00;1.00;1.00;1.00
2023-11-27;07:42:21;100.00;92.00;96.00;58.00;22.40;24.00;425.00;1.00;178.00;1.00;1.00;1.00;1.00
2023-11-27;07:57:10;100.00;93.00;96.00;57.00;22.40;24.00;425.00;1.00;166.00;0.00;0.00;0.00;0.00
2023-11-27;08:12:10;100.00;94.00;97.00;57.00;22.40;24.00;424.00;1.00;159.00;0.00;0.00;0.00;0.00
2023-11-27;08:27:10;100.00;95.00;97.00;56.00;22.40;24.00;423.00;1.00;147.00;0.00;0.00;0.00;0.00
2023-11-27;08:42:10;100.00;95.00;97.00;56.00;22.40;24.00;422.00;1.00;138.00;0.00;0.00;0.00;0.00
2023-11-27;08:57:10;100.00;96.00;97.00;56.00;22.40;24.00;424.00;1.00;134.00;0.00;0.00;0.00;0.00
2023-11-27;09:12:10;100.00;96.00;96.00;56.00;22.40;24.00;425.00;1.00;127.00;0.00;0.00;0.00;0.00
2023-11-27;09:27:10;100.00;97.00;96.00;56.00;22.40;24.00;428.00;1.00;121.00;0.00;0.00;0.00;0.00
2023-11-27;09:42:10;100.00;97.00;95.00;56.00;22.40;24.00;433.00;1.00;121.00;0.00;0.00;0.00;0.00
2023-11-27;09:57:10;100.00;97.00;94.00;56.00;22.40;24.00;439.00;1.00;124.00;0.00;0.00;0.00;0.00
2023-11-27;10:12:10;100.00;97.00;93.00;56.00;22.40;24.00;446.00;1.00;124.00;0.00;0.00;0.00;0.00
2023-11-27;10:27:10;100.00;96.00;93.00;56.00;22.50;24.00;452.00;1.00;127.00;0.00;0.00;0.00;0.00
2023-11-27;10:42:10;100.00;96.00;92.00;56.00;22.50;24.00;457.00;1.00;130.00;0.00;0.00;0.00;0.00
2023-11-27;10:57:10;100.00;96.00;91.00;56.00;22.50;24.00;461.00;1.00;131.00;0.00;0.00;0.00;0.00
2023-11-27;11:12:10;100.00;96.00;91.00;56.00;22.50;24.00;465.00;1.00;130.00;0.00;0.00;0.00;0.00
2023-11-27;11:27:10;100.00;96.00;91.00;56.00;22.50;24.00;466.00;1.00;128.00;0.00;0.00;0.00;0.00
2023-11-27;11:42:10;100.00;96.00;90.00;56.00;22.50;24.00;468.00;1.00;129.00;0.00;0.00;0.00;0.00
2023-11-27;11:57:10;100.00;96.00;90.00;56.00;22.50;24.00;471.00;1.00;131.00;0.00;0.00;0.00;0.00
2023-11-27;12:12:10;100.00;96.00;90.00;56.00;22.50;24.00;472.00;1.00;132.00;0.00;0.00;0.00;0.00
2023-11-27;12:27:10;100.00;96.00;89.00;55.00;22.50;24.00;475.00;1.00;137.00;0.00;0.00;0.00;0.00
2023-11-27;12:42:10;100.00;95.00;89.00;55.00;22.50;24.00;477.00;1.00;144.00;0.00;0.00;0.00;0.00
2023-11-27;12:57:10;100.00;95.00;89.00;55.00;22.50;24.00;477.00;1.00;146.00;0.00;0.00;0.00;0.00
2023-11-27;13:12:10;100.00;94.00;89.00;55.00;22.50;24.00;478.00;1.00;159.00;0.00;0.00;0.00;0.00
2023-11-27;13:27:10;100.00;93.00;88.00;55.00;22.50;24.00;482.00;1.00;166.00;0.00;0.00;0.00;0.00
2023-11-27;13:42:10;100.00;93.00;87.00;55.00;22.50;24.00;491.00;1.00;166.00;0.00;0.00;0.00;0.00
2023-11-27;13:57:10;100.00;93.00;86.00;55.00;22.50;24.00;495.00;1.00;162.00;0.00;0.00;0.00;0.00
2023-11-27;14:12:10;100.00;94.00;86.00;55.00;22.50;24.00;497.00;1.00;159.00;0.00;0.00;0.00;0.00
2023-11-27;14:27:10;100.00;94.00;86.00;55.00;22.50;24.00;499.00;1.00;155.00;0.00;0.00;0.00;0.00
2023-11-27;14:42:10;100.00;95.00;85.00;55.00;22.50;24.00;505.00;1.00;147.00;0.00;0.00;0.00;0.00
2023-11-27;14:57:10;100.00;97.00;86.00;54.00;22.50;24.00;495.00;1.00;124.00;0.00;0.00;0.00;0.00
2023-11-27;15:12:10;100.00;98.00;87.00;54.00;22.50;23.00;490.00;1.00;115.00;0.00;0.00;0.00;0.00
2023-11-27;15:27:10;100.00;97.00;87.00;54.00;22.60;23.00;488.00;1.00;118.00;0.00;0.00;0.00;0.00
2023-11-27;15:42:10;100.00;96.00;87.00;54.00;22.60;24.00;488.00;1.00;130.00;0.00;0.00;0.00;0.00
2023-11-27;15:57:10;100.00;95.00;87.00;55.00;22.60;24.00;490.00;1.00;141.00;0.00;1.00;1.00;1.00
2023-11-27;16:12:10;100.00;95.00;88.00;56.00;22.60;24.00;487.00;1.00;145.00;1.00;1.00;1.00;1.00
2023-11-27;16:27:10;100.00;95.00;88.00;56.00;22.60;24.00;484.00;1.00;145.00;0.00;1.00;1.00;1.00
2023-11-27;16:42:10;100.00;95.00;88.00;56.00;22.60;24.00;482.00;1.00;145.00;1.00;1.00;1.00;1.00
2023-11-27;16:57:10;100.00;95.00;89.00;56.00;22.60;24.00;480.00;1.00;147.00;1.00;1.00;1.00;1.00
2023-11-27;17:12:10;100.00;95.00;89.00;56.00;22.60;24.00;477.00;1.00;148.00;1.00;1.00;1.00;1.00
2023-11-27;17:27:10;100.00;94.00;89.00;56.00;22.60;24.00;474.00;1.00;154.00;1.00;1.00;1.00;1.00
2023-11-27;17:42:10;100.00;94.00;90.00;56.00;22.60;24.00;471.00;1.00;156.00;1.00;1.00;1.00;1.00
2023-11-27;17:42:21;100.00;94.00;90.00;55.00;22.60;24.00;467.00;1.00;155.00;1.00;1.00;1.00;1.00
2023-11-27;17:57:10;100.00;94.00;90.00;55.00;22.60;24.00;470.00;1.00;160.00;1.00;1.00;1.00;1.00
2023-11-27;18:12:10;100.00;93.00;90.00;55.00;22.60;24.00;467.00;1.00;162.00;1.00;1.00;1.00;1.00
2023-11-27;18:27:10;100.00;91.00;90.00;56.00;22.60;24.00;467.00;1.00;191.00;1.00;1.00;1.00;1.00
2023-11-27;18:42:10;100.00;88.00;90.00;57.00;22.60;24.00;473.00;1.00;220.00;1.00;1.00;1.00;1.00
2023-11-27;18:57:10;100.00;84.00;89.00;57.00;22.60;24.00;477.00;1.00;251.00;1.00;1.00;1.00;1.00
2023-11-27;19:12:10;100.00;80.00;89.00;58.00;22.60;24.00;480.00;1.00;281.00;1.00;1.00;1.00;1.00
2023-11-27;19:27:10;100.00;77.00;89.00;58.00;22.60;25.00;482.00;1.00;302.00;1.00;1.00;1.00;1.00
2023-11-27;19:42:10;100.00;74.00;88.00;59.00;22.60;25.00;483.00;1.00;325.00;1.00;1.00;1.00;1.00
2023-11-27;19:57:10;100.00;72.00;88.00;59.00;22.60;25.00;488.00;1.00;340.00;1.00;1.00;1.00;1.00
2023-11-27;20:12:10;100.00;69.00;87.00;60.00;22.60;25.00;491.00;1.00;361.00;1.00;1.00;1.00;1.00
2023-11-27;20:27:10;100.00;67.00;87.00;60.00;22.60;25.00;494.00;2.00;375.00;1.00;1.00;1.00;1.00
2023-11-27;20:42:10;100.00;66.00;87.00;60.00;22.60;25.00;495.00;2.00;386.00;1.00;1.00;1.00;1.00
2023-11-27;20:57:10;100.00;64.00;87.00;60.00;22.60;25.00;496.00;2.00;399.00;1.00;1.00;1.00;1.00
2023-11-27;21:12:10;100.00;63.00;87.00;60.00;22.60;25.00;496.00;2.00;408.00;1.00;1.00;1.00;1.00
2023-11-27;21:27:10;100.00;62.00;87.00;60.00;22.60;25.00;496.00;2.00;415.00;1.00;1.00;1.00;1.00
2023-11-27;21:42:10;100.00;61.00;87.00;60.00;22.60;25.00;494.00;2.00;421.00;1.00;1.00;1.00;1.00
2023-11-27;21:57:10;100.00;60.00;87.00;60.00;22.60;25.00;492.00;2.00;424.00;1.00;1.00;1.00;1.00
2023-11-27;22:12:10;100.00;60.00;89.00;60.00;22.60;25.00;483.00;2.00;428.00;1.00;1.00;1.00;1.00
2023-11-27;22:27:10;100.00;59.00;92.00;60.00;22.60;25.00;461.00;2.00;434.00;1.00;1.00;1.00;1.00
2023-11-27;22:42:10;100.00;59.00;92.00;60.00;22.60;25.00;460.00;2.00;434.00;1.00;1.00;1.00;1.00
2023-11-27;22:57:10;100.00;60.00;92.00;60.00;22.60;25.00;457.00;2.00;431.00;1.00;1.00;1.00;1.00
2023-11-27;23:12:10;100.00;60.00;93.00;60.00;22.60;25.00;454.00;2.00;426.00;1.00;1.00;1.00;1.00
2023-11-27;23:27:10;100.00;61.00;93.00;60.00;22.60;25.00;453.00;2.00;422.00;1.00;1.00;1.00;1.00
2023-11-27;23:42:10;100.00;62.00;93.00;59.00;22.60;25.00;450.00;2.00;410.00;1.00;1.00;1.00;1.00
2023-11-27;23:57:10;100.00;63.00;94.00;59.00;22.50;25.00;446.00;2.00;405.00;1.00;1.00;1.00;1.00
2023-11-28;00:12:10;100.00;65.00;94.00;58.00;22.50;25.00;444.00;2.00;388.00;1.00;1.00;1.00;1.00
2023-11-28;00:27:10;100.00;66.00;94.00;58.00;22.50;24.00;441.00;2.00;384.00;1.00;1.00;1.00;1.00
2023-11-28;00:42:10;100.00;67.00;95.00;58.00;22.50;24.00;438.00;2.00;379.00;1.00;1.00;1.00;1.00
2023-11-28;00:57:10;100.00;65.00;94.00;58.00;22.50;24.00;440.00;2.00;387.00;1.00;1.00;1.00;1.00
2023-11-28;01:12:10;100.00;64.00;95.00;58.00;22.50;24.00;439.00;2.00;395.00;1.00;1.00;1.00;1.00
2023-11-28;01:27:10;100.00;64.00;94.00;58.00;22.50;24.00;440.00;2.00;395.00;1.00;1.00;1.00;1.00
2023-11-28;01:42:10;100.00;64.00;95.00;58.00;22.50;24.00;439.00;2.00;398.00;1.00;1.00;1.00;1.00
2023-11-28;01:57:10;100.00;65.00;95.00;58.00;22.40;24.00;437.00;2.00;388.00;1.00;1.00;1.00;1.00
2023-11-28;02:12:10;100.00;67.00;95.00;57.00;22.40;24.00;437.00;2.00;378.00;1.00;1.00;1.00;1.00
2023-11-28;02:27:10;100.00;67.00;95.00;57.00;22.40;24.00;435.00;2.00;377.00;1.00;1.00;1.00;1.00
2023-11-28;02:42:10;100.00;66.00;95.00;57.00;22.40;24.00;434.00;2.00;381.00;1.00;1.00;1.00;1.00
2023-11-28;02:57:10;100.00;67.00;95.00;57.00;22.40;24.00;433.00;2.00;377.00;1.00;1.00;1.00;1.00
2023-11-28;03:12:10;100.00;67.00;95.00;56.00;22.40;24.00;433.00;2.00;374.00;1.00;1.00;1.00;1.00
2023-11-28;03:27:10;100.00;68.00;96.00;56.00;22.40;24.00;431.00;2.00;370.00;1.00;1.00;1.00;1.00
2023-11-28;03:42:10;100.00;67.00;96.00;56.00;22.40;24.00;431.00;2.00;373.00;1.00;1.00;1.00;1.00
2023-11-28;03:42:22;100.00;68.00;96.00;56.00;22.30;24.00;430.00;2.00;368.00;1.00;1.00;1.00;1.00
2023-11-28;03:57:10;100.00;67.00;96.00;56.00;22.30;24.00;429.00;2.00;373.00;1.00;1.00;1.00;1.00
2023-11-28;04:12:10;100.00;68.00;96.00;56.00;22.30;24.00;429.00;2.00;366.00;1.00;1.00;1.00;1.00
2023-11-28;04:27:10;100.00;69.00;96.00;56.00;22.30;24.00;428.00;2.00;360.00;1.00;1.00;1.00;1.00
2023-11-28;04:42:10;100.00;70.00;96.00;56.00;22.30;24.00;427.00;2.00;357.00;1.00;1.00;1.00;1.00
2023-11-28;04:57:10;100.00;70.00;96.00;56.00;22.30;24.00;425.00;2.00;354.00;1.00;1.00;1.00;1.00
2023-11-28;05:12:10;100.00;70.00;96.00;56.00;22.30;24.00;425.00;2.00;357.00;1.00;1.00;1.00;1.00
2023-11-28;05:27:10;100.00;70.00;96.00;56.00;22.30;24.00;425.00;2.00;353.00;1.00;1.00;1.00;1.00
2023-11-28;05:42:10;100.00;70.00;97.00;56.00;22.30;24.00;423.00;2.00;351.00;1.00;1.00;1.00;1.00
2023-11-28;05:57:10;100.00;70.00;97.00;56.00;22.30;24.00;423.00;2.00;351.00;1.00;1.00;1.00;1.00
2023-11-28;06:12:10;100.00;70.00;97.00;56.00;22.20;24.00;422.00;2.00;351.00;1.00;1.00;1.00;1.00
2023-11-28;06:27:10;100.00;69.00;97.00;56.00;22.20;24.00;423.00;2.00;358.00;1.00;1.00;1.00;1.00
2023-11-28;06:42:10;100.00;74.00;97.00;55.00;22.20;24.00;420.00;2.00;324.00;1.00;1.00;1.00;1.00
2023-11-28;06:57:10;100.00;87.00;97.00;52.00;22.20;23.00;418.00;1.00;230.00;1.00;1.00;1.00;1.00
2023-11-28;07:12:10;100.00;94.00;98.00;48.00;22.20;22.00;412.00;1.00;156.00;1.00;1.00;1.00;1.00
2023-11-28;07:27:10;100.00;98.00;99.00;47.00;22.20;22.00;409.00;1.00;115.00;1.00;1.00;1.00;1.00
2023-11-28;07:42:10;100.00;100.00;99.00;46.00;22.20;22.00;408.00;1.00;85.00;1.00;1.00;1.00;1.00
2023-11-28;07:57:10;100.00;100.00;99.00;45.00;22.30;21.00;406.00;1.00;59.00;1.00;1.00;1.00;1.00
2023-11-28;08:12:10;100.00;100.00;99.00;45.00;22.30;21.00;405.00;1.00;45.00;1.00;1.00;1.00;1.00
2023-11-28;08:27:10;100.00;100.00;99.00;44.00;22.30;21.00;405.00;1.00;35.00;1.00;1.00;1.00;1.00
2023-11-28;08:42:10;100.00;100.00;99.00;44.00;22.30;21.00;405.00;1.00;29.00;1.00;1.00;1.00;1.00
2023-11-28;08:57:10;100.00;100.00;99.00;43.00;22.40;21.00;404.00;1.00;24.00;1.00;1.00;1.00;1.00
2023-11-28;09:12:10;100.00;100.00;99.00;42.00;22.40;21.00;407.00;1.00;25.00;1.00;1.00;1.00;1.00
2023-11-28;09:27:10;100.00;100.00;98.00;42.00;22.40;20.00;415.00;1.00;49.00;1.00;1.00;1.00;1.00
2023-11-28;09:42:10;100.00;100.00;96.00;42.00;22.40;20.00;427.00;1.00;69.00;1.00;1.00;1.00;1.00
2023-11-28;09:55:14;100.00;0.00;100.00;42.00;22.50;20.00;;1.00;7.00;1.00;1.00;1.00;1.00
2023-11-28;10:10:11;100.00;100.00;89.00;40.00;22.60;20.00;462.00;1.00;6.00;1.00;1.00;1.00;1.00
2023-11-28;10:25:11;100.00;100.00;93.00;39.00;22.60;20.00;443.00;1.00;5.00;1.00;1.00;1.00;1.00
2023-11-28;10:40:11;100.00;100.00;94.00;38.00;22.60;20.00;433.00;0.00;10.00;1.00;1.00;1.00;1.00
2023-11-28;10:55:11;100.00;100.00;95.00;38.00;22.60;20.00;431.00;0.00;55.00;1.00;1.00;1.00;1.00
2023-11-28;11:10:11;100.00;100.00;95.00;39.00;22.60;20.00;431.00;0.00;53.00;1.00;1.00;1.00;1.00
2023-11-28;11:25:11;100.00;100.00;95.00;38.00;22.60;20.00;430.00;1.00;10.00;1.00;1.00;1.00;1.00
2023-11-28;11:40:11;100.00;100.00;95.00;38.00;22.60;20.00;430.00;0.00;5.00;1.00;1.00;1.00;1.00
2023-11-28;11:55:11;100.00;100.00;95.00;38.00;22.60;20.00;432.00;0.00;5.00;1.00;1.00;1.00;1.00
2023-11-28;12:10:11;100.00;100.00;94.00;38.00;22.70;19.00;434.00;1.00;10.00;1.00;1.00;1.00;1.00
2023-11-28;12:25:11;100.00;100.00;94.00;37.00;22.80;19.00;437.00;1.00;10.00;1.00;1.00;1.00;1.00
2023-11-28;12:40:11;100.00;100.00;93.00;37.00;22.80;19.00;441.00;0.00;9.00;1.00;1.00;1.00;1.00
2023-11-28;12:55:11;100.00;100.00;93.00;37.00;22.80;19.00;443.00;0.00;11.00;1.00;1.00;1.00;1.00
2023-11-28;13:10:11;100.00;100.00;92.00;37.00;22.80;19.00;446.00;0.00;8.00;1.00;1.00;1.00;1.00
2023-11-28;13:25:11;100.00;100.00;92.00;37.00;22.80;19.00;447.00;0.00;11.00;1.00;1.00;1.00;1.00
2023-11-28;13:40:11;100.00;100.00;93.00;37.00;22.80;19.00;443.00;0.00;9.00;1.00;1.00;1.00;1.00
2023-11-28;13:42:26;100.00;100.00;93.00;37.00;22.80;19.00;443.00;0.00;11.00;1.00;1.00;1.00;1.00
2023-11-28;13:57:11;100.00;100.00;93.00;37.00;22.90;19.00;442.00;0.00;27.00;1.00;1.00;1.00;1.00
2023-11-28;14:12:11;100.00;100.00;93.00;36.00;23.20;19.00;441.00;1.00;46.00;1.00;1.00;1.00;1.00
2023-11-28;14:27:11;100.00;100.00;93.00;36.00;23.50;19.00;440.00;1.00;59.00;1.00;1.00;1.00;1.00
2023-11-28;14:42:11;100.00;100.00;92.00;35.00;23.60;19.00;445.00;0.00;70.00;1.00;1.00;1.00;1.00
2023-11-28;14:57:11;100.00;100.00;93.00;34.00;23.70;19.00;443.00;0.00;59.00;1.00;1.00;1.00;1.00
2023-11-28;15:12:11;100.00;100.00;94.00;34.00;23.70;18.00;436.00;0.00;47.00;1.00;1.00;1.00;1.00
2023-11-28;15:27:11;100.00;100.00;94.00;33.00;23.80;18.00;433.00;0.00;49.00;1.00;1.00;1.00;1.00
2023-11-28;15:42:11;100.00;100.00;95.00;34.00;23.80;18.00;432.00;0.00;58.00;1.00;1.00;1.00;1.00
2023-11-28;15:57:11;100.00;100.00;94.00;34.00;23.80;18.00;433.00;0.00;65.00;1.00;1.00;1.00;1.00
2023-11-28;16:12:11;100.00;100.00;95.00;34.00;23.80;19.00;432.00;0.00;73.00;1.00;1.00;1.00;1.00
