Device;Datetime;"Humidity ext (%)";"Temp ext (C)";
"K-B3 ACOEM SW 5";2024-04-19 20:00:00;66,76;5,41;
"K-B3 ACOEM SW 5";2024-04-19 19:00:00;63,86;6,10;
"K-B3 ACOEM SW 5";2024-04-19 18:00:00;59,50;6,66;
"K-B3 ACOEM SW 5";2024-04-19 17:00:00;59,93;6,76;
"K-B3 ACOEM SW 5";2024-04-19 16:00:00;58,86;6,56;
"K-B3 ACOEM SW 5";2024-04-19 15:00:00;59,27;6,50;
"K-B3 ACOEM SW 5";2024-04-19 14:00:00;59,50;6,04;
"K-B3 ACOEM SW 5";2024-04-19 13:00:00;61,60;6,02;
"K-B3 ACOEM SW 5";2024-04-19 12:00:00;62,49;5,28;
"K-B3 ACOEM SW 5";2024-04-19 11:00:00;64,69;4,99;
"K-B3 ACOEM SW 5";2024-04-19 10:00:00;65,62;5,00;
"K-B3 ACOEM SW 5";2024-04-19 09:00:00;65,50;5,03;
"K-B3 ACOEM SW 5";2024-04-19 08:00:00;68,55;4,73;
"K-B3 ACOEM SW 5";2024-04-19 07:00:00;69,65;5,06;
"K-B3 ACOEM SW 5";2024-04-19 06:00:00;72,92;5,29;
"K-B3 ACOEM SW 5";2024-04-19 05:00:00;65,92;5,34;
"K-B3 ACOEM SW 5";2024-04-19 04:00:00;65,50;5,46;
"K-B3 ACOEM SW 5";2024-04-19 03:00:00;66,21;5,44;
"K-B3 ACOEM SW 5";2024-04-19 02:00:00;67,87;5,02;
"K-B3 ACOEM SW 5";2024-04-19 01:00:00;66,88;5,08;
"K-B3 ACOEM SW 5";2024-04-19 00:00:00;69,12;5,12;
"K-B3 ACOEM SW 5";2024-04-18 23:00:00;70,15;5,35;
"K-B3 ACOEM SW 5";2024-04-18 22:00:00;67,50;5,82;
"K-B3 ACOEM SW 5";2024-04-18 21:00:00;66,45;6,09;
"K-B3 ACOEM SW 5";2024-04-18 20:00:00;65,11;6,37;
"K-B3 ACOEM SW 5";2024-04-18 19:00:00;61,10;7,06;
"K-B3 ACOEM SW 5";2024-04-18 18:00:00;57,89;7,77;
"K-B3 ACOEM SW 5";2024-04-18 17:00:00;55,19;8,39;
"K-B3 ACOEM SW 5";2024-04-18 16:00:00;56,41;8,34;
"K-B3 ACOEM SW 5";2024-04-18 15:00:00;54,33;8,70;
"K-B3 ACOEM SW 5";2024-04-18 14:00:00;50,19;9,42;
"K-B3 ACOEM SW 5";2024-04-18 13:00:00;48,61;8,87;
"K-B3 ACOEM SW 5";2024-04-18 12:00:00;47,45;8,33;
"K-B3 ACOEM SW 5";2024-04-18 11:00:00;46,90;7,99;
"K-B3 ACOEM SW 5";2024-04-18 10:00:00;45,27;6,63;
"K-B3 ACOEM SW 5";2024-04-18 09:00:00;45,52;5,18;
"K-B3 ACOEM SW 5";2024-04-18 08:00:00;55,62;3,24;
"K-B3 ACOEM SW 5";2024-04-18 07:00:00;64,93;1,72;
"K-B3 ACOEM SW 5";2024-04-18 06:00:00;64,60;2,14;
"K-B3 ACOEM SW 5";2024-04-18 05:00:00;64,44;2,81;
"K-B3 ACOEM SW 5";2024-04-18 04:00:00;67,92;3,08;
"K-B3 ACOEM SW 5";2024-04-18 03:00:00;77,04;3,13;
"K-B3 ACOEM SW 5";2024-04-18 02:00:00;80,40;4,01;
"K-B3 ACOEM SW 5";2024-04-18 01:00:00;79,96;4,82;
"K-B3 ACOEM SW 5";2024-04-18 00:00:00;77,84;5,49;
"K-B3 ACOEM SW 5";2024-04-17 23:00:00;74,88;5,59;
"K-B3 ACOEM SW 5";2024-04-17 22:00:00;75,26;5,79;
"K-B3 ACOEM SW 5";2024-04-17 21:00:00;61,01;8,56;
"K-B3 ACOEM SW 5";2024-04-17 20:00:00;47,63;10,46;
"K-B3 ACOEM SW 5";2024-04-17 19:00:00;41,46;11,78;
"K-B3 ACOEM SW 5";2024-04-17 18:00:00;40,19;11,66;
"K-B3 ACOEM SW 5";2024-04-17 17:00:00;36,82;12,05;
"K-B3 ACOEM SW 5";2024-04-17 16:00:00;35,54;12,83;
"K-B3 ACOEM SW 5";2024-04-17 15:00:00;37,86;13,08;
"K-B3 ACOEM SW 5";2024-04-17 14:00:00;41,27;12,68;
"K-B3 ACOEM SW 5";2024-04-17 13:00:00;45,41;12,05;
"K-B3 ACOEM SW 5";2024-04-17 12:00:00;43,37;12,49;
"K-B3 ACOEM SW 5";2024-04-17 11:00:00;40,28;12,37;
"K-B3 ACOEM SW 5";2024-04-17 10:00:00;48,81;9,26;
"K-B3 ACOEM SW 5";2024-04-17 09:00:00;61,59;5,10;
"K-B3 ACOEM SW 5";2024-04-17 08:00:00;70,30;2,31;
"K-B3 ACOEM SW 5";2024-04-17 07:00:00;77,27;0,55;
"K-B3 ACOEM SW 5";2024-04-17 06:00:00;75,39;1,01;
"K-B3 ACOEM SW 5";2024-04-17 05:00:00;74,91;1,46;
"K-B3 ACOEM SW 5";2024-04-17 04:00:00;75,10;1,70;
"K-B3 ACOEM SW 5";2024-04-17 03:00:00;76,66;2,00;
"K-B3 ACOEM SW 5";2024-04-17 02:00:00;76,51;2,53;
"K-B3 ACOEM SW 5";2024-04-17 01:00:00;75,34;3,20;
"K-B3 ACOEM SW 5";2024-04-17 00:00:00;72,67;4,31;
"K-B3 ACOEM SW 5";2024-04-16 23:00:00;71,30;5,85;
"K-B3 ACOEM SW 5";2024-04-16 22:00:00;68,69;6,76;
"K-B3 ACOEM SW 5";2024-04-16 21:00:00;60,75;7,76;
"K-B3 ACOEM SW 5";2024-04-16 20:00:00;54,06;8,78;
"K-B3 ACOEM SW 5";2024-04-16 19:00:00;52,97;9,60;
"K-B3 ACOEM SW 5";2024-04-16 18:00:00;48,62;10,37;
"K-B3 ACOEM SW 5";2024-04-16 17:00:00;44,31;11,41;
"K-B3 ACOEM SW 5";2024-04-16 16:00:00;42,26;11,93;
"K-B3 ACOEM SW 5";2024-04-16 15:00:00;40,52;12,18;
"K-B3 ACOEM SW 5";2024-04-16 14:00:00;40,31;12,44;
"K-B3 ACOEM SW 5";2024-04-16 13:00:00;42,07;12,20;
"K-B3 ACOEM SW 5";2024-04-16 12:00:00;41,15;12,17;
"K-B3 ACOEM SW 5";2024-04-16 11:00:00;42,50;10,70;
"K-B3 ACOEM SW 5";2024-04-16 10:00:00;49,14;8,67;
"K-B3 ACOEM SW 5";2024-04-16 09:00:00;59,76;6,16;
"K-B3 ACOEM SW 5";2024-04-16 08:00:00;71,68;3,54;
"K-B3 ACOEM SW 5";2024-04-16 07:00:00;75,08;2,72;
"K-B3 ACOEM SW 5";2024-04-16 06:00:00;75,43;2,70;
"K-B3 ACOEM SW 5";2024-04-16 05:00:00;75,29;3,01;
"K-B3 ACOEM SW 5";2024-04-16 04:00:00;73,10;3,22;
"K-B3 ACOEM SW 5";2024-04-16 03:00:00;78,57;3,34;
"K-B3 ACOEM SW 5";2024-04-16 02:00:00;88,58;3,78;
"K-B3 ACOEM SW 5";2024-04-16 01:00:00;91,53;4,47;
"K-B3 ACOEM SW 5";2024-04-16 00:00:00;90,42;5,14;
"K-B3 ACOEM SW 5";2024-04-15 23:00:00;89,98;5,54;
"K-B3 ACOEM SW 5";2024-04-15 22:00:00;89,59;6,02;
"K-B3 ACOEM SW 5";2024-04-15 21:00:00;89,68;6,13;
"K-B3 ACOEM SW 5";2024-04-15 20:00:00;88,96;6,26;
"K-B3 ACOEM SW 5";2024-04-15 19:00:00;89,13;6,33;
"K-B3 ACOEM SW 5";2024-04-15 18:00:00;90,35;6,30;
"K-B3 ACOEM SW 5";2024-04-15 17:00:00;92,03;6,18;
"K-B3 ACOEM SW 5";2024-04-15 16:00:00;90,08;6,04;
"K-B3 ACOEM SW 5";2024-04-15 15:00:00;86,82;6,02;
"K-B3 ACOEM SW 5";2024-04-15 14:00:00;83,40;6,54;
"K-B3 ACOEM SW 5";2024-04-15 13:00:00;72,29;7,72;
"K-B3 ACOEM SW 5";2024-04-15 12:00:00;70,47;7,37;
"K-B3 ACOEM SW 5";2024-04-15 11:00:00;62,91;7,91;
"K-B3 ACOEM SW 5";2024-04-15 10:00:00;59,78;8,37;
"K-B3 ACOEM SW 5";2024-04-15 09:00:00;68,69;5,77;
"K-B3 ACOEM SW 5";2024-04-15 08:00:00;77,96;2,90;
"K-B3 ACOEM SW 5";2024-04-15 07:00:00;81,60;1,94;
"K-B3 ACOEM SW 5";2024-04-15 06:00:00;80,14;2,48;
"K-B3 ACOEM SW 5";2024-04-15 05:00:00;80,08;2,68;
"K-B3 ACOEM SW 5";2024-04-15 04:00:00;76,11;3,26;
"K-B3 ACOEM SW 5";2024-04-15 03:00:00;72,83;3,91;
"K-B3 ACOEM SW 5";2024-04-15 02:00:00;69,69;4,67;
"K-B3 ACOEM SW 5";2024-04-15 01:00:00;65,57;5,65;
"K-B3 ACOEM SW 5";2024-04-15 00:00:00;62,09;6,27;
"K-B3 ACOEM SW 5";2024-04-14 23:00:00;60,96;6,73;
"K-B3 ACOEM SW 5";2024-04-14 22:00:00;58,63;7,41;
"K-B3 ACOEM SW 5";2024-04-14 21:00:00;53,99;8,68;
"K-B3 ACOEM SW 5";2024-04-14 20:00:00;50,21;10,37;
"K-B3 ACOEM SW 5";2024-04-14 19:00:00;47,00;11,27;
"K-B3 ACOEM SW 5";2024-04-14 18:00:00;44,24;12,38;
"K-B3 ACOEM SW 5";2024-04-14 17:00:00;42,73;12,56;
"K-B3 ACOEM SW 5";2024-04-14 16:00:00;42,78;12,53;
"K-B3 ACOEM SW 5";2024-04-14 15:00:00;48,16;12,03;
"K-B3 ACOEM SW 5";2024-04-14 14:00:00;51,63;11,80;
"K-B3 ACOEM SW 5";2024-04-14 13:00:00;53,00;11,57;
"K-B3 ACOEM SW 5";2024-04-14 12:00:00;56,10;10,74;
"K-B3 ACOEM SW 5";2024-04-14 11:00:00;60,74;9,68;
"K-B3 ACOEM SW 5";2024-04-14 10:00:00;63,90;8,65;
"K-B3 ACOEM SW 5";2024-04-14 09:00:00;68,80;7,51;
"K-B3 ACOEM SW 5";2024-04-14 08:00:00;74,20;6,47;
"K-B3 ACOEM SW 5";2024-04-14 07:00:00;77,94;5,90;
"K-B3 ACOEM SW 5";2024-04-14 06:00:00;79,04;6,08;
"K-B3 ACOEM SW 5";2024-04-14 05:00:00;79,95;6,17;
"K-B3 ACOEM SW 5";2024-04-14 04:00:00;81,46;6,69;
"K-B3 ACOEM SW 5";2024-04-14 03:00:00;84,98;7,58;
"K-B3 ACOEM SW 5";2024-04-14 02:00:00;87,62;8,33;
"K-B3 ACOEM SW 5";2024-04-14 01:00:00;92,68;8,46;
"K-B3 ACOEM SW 5";2024-04-14 00:00:00;93,25;8,32;
"K-B3 ACOEM SW 5";2024-04-13 23:00:00;94,29;8,10;
"K-B3 ACOEM SW 5";2024-04-13 22:00:00;92,82;8,22;
"K-B3 ACOEM SW 5";2024-04-13 21:00:00;89,49;8,83;
"K-B3 ACOEM SW 5";2024-04-13 20:00:00;77,57;10,37;
"K-B3 ACOEM SW 5";2024-04-13 19:00:00;66,29;12,19;
"K-B3 ACOEM SW 5";2024-04-13 18:00:00;57,75;14,11;
"K-B3 ACOEM SW 5";2024-04-13 17:00:00;60,52;14,10;
"K-B3 ACOEM SW 5";2024-04-13 16:00:00;56,47;15,83;
"K-B3 ACOEM SW 5";2024-04-13 15:00:00;42,89;17,63;
"K-B3 ACOEM SW 5";2024-04-13 14:00:00;42,47;17,73;
"K-B3 ACOEM SW 5";2024-04-13 13:00:00;45,87;17,47;
"K-B3 ACOEM SW 5";2024-04-13 12:00:00;51,71;16,48;
"K-B3 ACOEM SW 5";2024-04-13 11:00:00;63,26;14,67;
"K-B3 ACOEM SW 5";2024-04-13 10:00:00;74,98;13,12;
"K-B3 ACOEM SW 5";2024-04-13 09:00:00;88,68;10,24;
"K-B3 ACOEM SW 5";2024-04-13 08:00:00;94,11;8,46;
"K-B3 ACOEM SW 5";2024-04-13 07:00:00;94,28;8,28;
"K-B3 ACOEM SW 5";2024-04-13 06:00:00;95,70;8,00;
"K-B3 ACOEM SW 5";2024-04-13 05:00:00;95,79;7,59;
"K-B3 ACOEM SW 5";2024-04-13 04:00:00;95,48;7,85;
"K-B3 ACOEM SW 5";2024-04-13 03:00:00;94,57;7,99;
"K-B3 ACOEM SW 5";2024-04-13 02:00:00;94,36;8,33;
"K-B3 ACOEM SW 5";2024-04-13 01:00:00;93,86;7,91;
"K-B3 ACOEM SW 5";2024-04-13 00:00:00;90,71;8,83;
"K-B3 ACOEM SW 5";2024-04-12 23:00:00;87,68;10,30;
"K-B3 ACOEM SW 5";2024-04-12 22:00:00;85,26;11,16;
"K-B3 ACOEM SW 5";2024-04-12 21:00:00;80,12;12,84;
"K-B3 ACOEM SW 5";2024-04-12 20:00:00;76,19;13,94;
"K-B3 ACOEM SW 5";2024-04-12 19:00:00;73,94;14,69;
"K-B3 ACOEM SW 5";2024-04-12 18:00:00;74,99;15,10;
"K-B3 ACOEM SW 5";2024-04-12 17:00:00;72,63;15,69;
"K-B3 ACOEM SW 5";2024-04-12 16:00:00;72,76;15,92;
"K-B3 ACOEM SW 5";2024-04-12 15:00:00;73,38;15,81;
"K-B3 ACOEM SW 5";2024-04-12 14:00:00;81,84;12,89;
"K-B3 ACOEM SW 5";2024-04-12 13:00:00;89,25;10,31;
"K-B3 ACOEM SW 5";2024-04-12 12:00:00;92,77;8,77;
"K-B3 ACOEM SW 5";2024-04-12 11:00:00;93,04;8,33;
"K-B3 ACOEM SW 5";2024-04-12 10:00:00;93,32;8,38;
"K-B3 ACOEM SW 5";2024-04-12 09:00:00;94,22;7,93;
"K-B3 ACOEM SW 5";2024-04-12 08:00:00;91,53;7,94;
"K-B3 ACOEM SW 5";2024-04-12 07:00:00;87,72;8,46;
"K-B3 ACOEM SW 5";2024-04-12 06:00:00;85,30;8,62;
"K-B3 ACOEM SW 5";2024-04-12 05:00:00;81,11;8,42;
"K-B3 ACOEM SW 5";2024-04-12 04:00:00;80,08;8,07;
"K-B3 ACOEM SW 5";2024-04-12 03:00:00;79,09;8,03;
"K-B3 ACOEM SW 5";2024-04-12 02:00:00;82,82;7,26;
"K-B3 ACOEM SW 5";2024-04-12 01:00:00;77,78;8,29;
"K-B3 ACOEM SW 5";2024-04-12 00:00:00;70,90;9,54;
"K-B3 ACOEM SW 5";2024-04-11 23:00:00;66,68;10,44;
"K-B3 ACOEM SW 5";2024-04-11 22:00:00;61,48;11,41;
"K-B3 ACOEM SW 5";2024-04-11 21:00:00;58,50;12,67;
"K-B3 ACOEM SW 5";2024-04-11 20:00:00;53,81;14,96;
"K-B3 ACOEM SW 5";2024-04-11 19:00:00;50,77;16,57;
"K-B3 ACOEM SW 5";2024-04-11 18:00:00;54,93;17,02;
"K-B3 ACOEM SW 5";2024-04-11 17:00:00;58,81;17,36;
"K-B3 ACOEM SW 5";2024-04-11 16:00:00;58,94;17,77;
"K-B3 ACOEM SW 5";2024-04-11 15:00:00;61,67;17,02;
"K-B3 ACOEM SW 5";2024-04-11 14:00:00;63,78;16,24;
"K-B3 ACOEM SW 5";2024-04-11 13:00:00;66,57;16,04;
"K-B3 ACOEM SW 5";2024-04-11 12:00:00;76,36;14,61;
"K-B3 ACOEM SW 5";2024-04-11 11:00:00;86,18;12,37;
"K-B3 ACOEM SW 5";2024-04-11 10:00:00;93,97;9,88;
"K-B3 ACOEM SW 5";2024-04-11 09:00:00;96,36;8,36;
"K-B3 ACOEM SW 5";2024-04-11 08:00:00;96,83;7,74;
"K-B3 ACOEM SW 5";2024-04-11 07:00:00;97,35;7,26;
"K-B3 ACOEM SW 5";2024-04-11 06:00:00;97,56;6,93;
"K-B3 ACOEM SW 5";2024-04-11 05:00:00;97,21;6,72;
"K-B3 ACOEM SW 5";2024-04-11 04:00:00;96,29;6,58;
"K-B3 ACOEM SW 5";2024-04-11 03:00:00;94,74;6,50;
"K-B3 ACOEM SW 5";2024-04-11 02:00:00;91,79;6,62;
"K-B3 ACOEM SW 5";2024-04-11 01:00:00;89,01;6,70;
"K-B3 ACOEM SW 5";2024-04-11 00:00:00;87,32;6,36;
"K-B3 ACOEM SW 5";2024-04-10 23:00:00;84,31;6,27;
"K-B3 ACOEM SW 5";2024-04-10 22:00:00;78,42;6,75;
"K-B3 ACOEM SW 5";2024-04-10 21:00:00;61,11;8,54;
"K-B3 ACOEM SW 5";2024-04-10 20:00:00;52,32;10,13;
"K-B3 ACOEM SW 5";2024-04-10 19:00:00;48,52;11,10;
"K-B3 ACOEM SW 5";2024-04-10 18:00:00;45,56;11,70;
"K-B3 ACOEM SW 5";2024-04-10 17:00:00;45,16;11,99;
"K-B3 ACOEM SW 5";2024-04-10 16:00:00;43,88;12,39;
"K-B3 ACOEM SW 5";2024-04-10 15:00:00;45,26;12,27;
"K-B3 ACOEM SW 5";2024-04-10 14:00:00;45,94;12,26;
"K-B3 ACOEM SW 5";2024-04-10 13:00:00;51,87;11,58;
"K-B3 ACOEM SW 5";2024-04-10 12:00:00;59,54;10,79;
"K-B3 ACOEM SW 5";2024-04-10 11:00:00;66,01;10,28;
"K-B3 ACOEM SW 5";2024-04-10 10:00:00;80,23;9,75;
"K-B3 ACOEM SW 5";2024-04-10 09:00:00;92,79;8,25;
"K-B3 ACOEM SW 5";2024-04-10 08:00:00;96,01;6,75;
"K-B3 ACOEM SW 5";2024-04-10 07:00:00;95,04;6,60;
"K-B3 ACOEM SW 5";2024-04-10 06:00:00;95,99;6,78;
"K-B3 ACOEM SW 5";2024-04-10 05:00:00;96,33;6,64;
"K-B3 ACOEM SW 5";2024-04-10 04:00:00;95,42;7,04;
"K-B3 ACOEM SW 5";2024-04-10 03:00:00;94,61;7,13;
"K-B3 ACOEM SW 5";2024-04-10 02:00:00;94,27;7,29;
"K-B3 ACOEM SW 5";2024-04-10 01:00:00;92,83;7,37;
"K-B3 ACOEM SW 5";2024-04-10 00:00:00;90,60;7,56;
"K-B3 ACOEM SW 5";2024-04-09 23:00:00;90,66;7,67;
"K-B3 ACOEM SW 5";2024-04-09 22:00:00;92,06;7,86;
"K-B3 ACOEM SW 5";2024-04-09 21:00:00;92,43;8,23;
"K-B3 ACOEM SW 5";2024-04-09 20:00:00;94,89;8,29;
"K-B3 ACOEM SW 5";2024-04-09 19:00:00;95,71;8,45;
"K-B3 ACOEM SW 5";2024-04-09 18:00:00;97,10;8,29;
"K-B3 ACOEM SW 5";2024-04-09 17:00:00;97,21;8,52;
"K-B3 ACOEM SW 5";2024-04-09 16:00:00;96,43;8,05;
"K-B3 ACOEM SW 5";2024-04-09 15:00:00;95,76;7,87;
"K-B3 ACOEM SW 5";2024-04-09 14:00:00;95,50;7,76;
"K-B3 ACOEM SW 5";2024-04-09 13:00:00;94,52;7,51;
"K-B3 ACOEM SW 5";2024-04-09 12:00:00;92,88;7,44;
"K-B3 ACOEM SW 5";2024-04-09 11:00:00;92,72;7,63;
"K-B3 ACOEM SW 5";2024-04-09 10:00:00;94,48;6,65;
"K-B3 ACOEM SW 5";2024-04-09 09:00:00;94,88;6,52;
"K-B3 ACOEM SW 5";2024-04-09 08:00:00;95,95;5,64;
"K-B3 ACOEM SW 5";2024-04-09 07:00:00;94,60;4,99;
"K-B3 ACOEM SW 5";2024-04-09 06:00:00;93,77;4,85;
"K-B3 ACOEM SW 5";2024-04-09 05:00:00;94,03;5,00;
"K-B3 ACOEM SW 5";2024-04-09 04:00:00;93,07;5,28;
"K-B3 ACOEM SW 5";2024-04-09 03:00:00;93,26;5,97;
"K-B3 ACOEM SW 5";2024-04-09 02:00:00;93,78;6,35;
"K-B3 ACOEM SW 5";2024-04-09 01:00:00;92,54;6,35;
"K-B3 ACOEM SW 5";2024-04-09 00:00:00;92,06;6,69;
"K-B3 ACOEM SW 5";2024-04-08 23:00:00;89,13;7,73;
"K-B3 ACOEM SW 5";2024-04-08 22:00:00;88,05;8,38;
"K-B3 ACOEM SW 5";2024-04-08 21:00:00;83,66;9,41;
"K-B3 ACOEM SW 5";2024-04-08 20:00:00;80,23;10,48;
"K-B3 ACOEM SW 5";2024-04-08 19:00:00;76,09;11,46;
"K-B3 ACOEM SW 5";2024-04-08 18:00:00;78,08;11,27;
"K-B3 ACOEM SW 5";2024-04-08 17:00:00;78,95;10,95;
"K-B3 ACOEM SW 5";2024-04-08 16:00:00;72,34;12,98;
"K-B3 ACOEM SW 5";2024-04-08 15:00:00;74,14;12,85;
"K-B3 ACOEM SW 5";2024-04-08 14:00:00;74,75;12,76;
"K-B3 ACOEM SW 5";2024-04-08 13:00:00;74,77;12,74;
"K-B3 ACOEM SW 5";2024-04-08 12:00:00;75,05;12,53;
"K-B3 ACOEM SW 5";2024-04-08 11:00:00;82,37;11,02;
"K-B3 ACOEM SW 5";2024-04-08 10:00:00;87,19;10,21;
"K-B3 ACOEM SW 5";2024-04-08 09:00:00;93,41;8,58;
"K-B3 ACOEM SW 5";2024-04-08 08:00:00;94,70;7,74;
"K-B3 ACOEM SW 5";2024-04-08 07:00:00;94,90;7,78;
"K-B3 ACOEM SW 5";2024-04-08 06:00:00;94,66;7,95;
"K-B3 ACOEM SW 5";2024-04-08 05:00:00;94,43;7,98;
"K-B3 ACOEM SW 5";2024-04-08 04:00:00;93,92;8,03;
"K-B3 ACOEM SW 5";2024-04-08 03:00:00;94,03;8,05;
"K-B3 ACOEM SW 5";2024-04-08 02:00:00;93,90;8,09;
"K-B3 ACOEM SW 5";2024-04-08 01:00:00;93,21;8,19;
"K-B3 ACOEM SW 5";2024-04-08 00:00:00;90,38;8,46;
"K-B3 ACOEM SW 5";2024-04-07 23:00:00;86,95;8,84;
"K-B3 ACOEM SW 5";2024-04-07 22:00:00;86,75;8,75;
"K-B3 ACOEM SW 5";2024-04-07 21:00:00;85,78;8,91;
"K-B3 ACOEM SW 5";2024-04-07 20:00:00;85,04;9,22;
"K-B3 ACOEM SW 5";2024-04-07 19:00:00;85,46;9,22;
"K-B3 ACOEM SW 5";2024-04-07 18:00:00;84,60;9,31;
"K-B3 ACOEM SW 5";2024-04-07 17:00:00;78,41;10,83;
"K-B3 ACOEM SW 5";2024-04-07 16:00:00;72,89;12,34;
"K-B3 ACOEM SW 5";2024-04-07 15:00:00;74,55;12,06;
"K-B3 ACOEM SW 5";2024-04-07 14:00:00;76,14;11,97;
"K-B3 ACOEM SW 5";2024-04-07 13:00:00;79,44;11,69;
"K-B3 ACOEM SW 5";2024-04-07 12:00:00;83,98;10,99;
"K-B3 ACOEM SW 5";2024-04-07 11:00:00;89,92;9,64;
"K-B3 ACOEM SW 5";2024-04-07 10:00:00;96,62;7,49;
"K-B3 ACOEM SW 5";2024-04-07 09:00:00;95,90;5,28;
"K-B3 ACOEM SW 5";2024-04-07 08:00:00;94,15;4,45;
"K-B3 ACOEM SW 5";2024-04-07 07:00:00;93,27;4,28;
"K-B3 ACOEM SW 5";2024-04-07 06:00:00;93,65;4,21;
"K-B3 ACOEM SW 5";2024-04-07 05:00:00;94,22;4,22;
"K-B3 ACOEM SW 5";2024-04-07 04:00:00;94,83;4,32;
"K-B3 ACOEM SW 5";2024-04-07 03:00:00;96,03;4,26;
"K-B3 ACOEM SW 5";2024-04-07 02:00:00;96,76;4,04;
"K-B3 ACOEM SW 5";2024-04-07 01:00:00;96,74;3,87;
"K-B3 ACOEM SW 5";2024-04-07 00:00:00;97,09;3,79;
"K-B3 ACOEM SW 5";2024-04-06 23:00:00;97,98;3,57;
"K-B3 ACOEM SW 5";2024-04-06 22:00:00;97,73;3,29;
"K-B3 ACOEM SW 5";2024-04-06 21:00:00;97,24;3,29;
"K-B3 ACOEM SW 5";2024-04-06 20:00:00;96,84;3,24;
"K-B3 ACOEM SW 5";2024-04-06 19:00:00;96,06;3,01;
"K-B3 ACOEM SW 5";2024-04-06 18:00:00;94,97;3,05;
"K-B3 ACOEM SW 5";2024-04-06 17:00:00;93,61;3,21;
"K-B3 ACOEM SW 5";2024-04-06 16:00:00;91,59;3,45;
"K-B3 ACOEM SW 5";2024-04-06 15:00:00;88,92;3,70;
"K-B3 ACOEM SW 5";2024-04-06 14:00:00;84,88;3,99;
"K-B3 ACOEM SW 5";2024-04-06 13:00:00;81,72;4,00;
"K-B3 ACOEM SW 5";2024-04-06 12:00:00;81,39;3,92;
"K-B3 ACOEM SW 5";2024-04-06 11:00:00;82,48;3,40;
"K-B3 ACOEM SW 5";2024-04-06 10:00:00;82,73;3,05;
"K-B3 ACOEM SW 5";2024-04-06 09:00:00;86,23;2,47;
"K-B3 ACOEM SW 5";2024-04-06 08:00:00;89,18;2,01;
"K-B3 ACOEM SW 5";2024-04-06 07:00:00;89,39;1,89;
"K-B3 ACOEM SW 5";2024-04-06 06:00:00;90,51;1,61;
"K-B3 ACOEM SW 5";2024-04-06 05:00:00;91,41;1,50;
"K-B3 ACOEM SW 5";2024-04-06 04:00:00;91,66;1,42;
"K-B3 ACOEM SW 5";2024-04-06 03:00:00;91,50;1,34;
"K-B3 ACOEM SW 5";2024-04-06 02:00:00;91,99;1,17;
"K-B3 ACOEM SW 5";2024-04-06 01:00:00;91,14;1,00;
"K-B3 ACOEM SW 5";2024-04-06 00:00:00;91,64;0,82;
"K-B3 ACOEM SW 5";2024-04-05 23:00:00;91,83;0,79;
"K-B3 ACOEM SW 5";2024-04-05 22:00:00;92,35;0,71;
"K-B3 ACOEM SW 5";2024-04-05 21:00:00;93,25;0,57;
"K-B3 ACOEM SW 5";2024-04-05 20:00:00;93,56;0,72;
"K-B3 ACOEM SW 5";2024-04-05 19:00:00;93,44;0,77;
"K-B3 ACOEM SW 5";2024-04-05 18:00:00;93,42;0,73;
"K-B3 ACOEM SW 5";2024-04-05 17:00:00;91,99;0,81;
"K-B3 ACOEM SW 5";2024-04-05 16:00:00;88,55;1,15;
"K-B3 ACOEM SW 5";2024-04-05 15:00:00;79,72;2,01;
"K-B3 ACOEM SW 5";2024-04-05 14:00:00;76,81;2,33;
"K-B3 ACOEM SW 5";2024-04-05 13:00:00;71,62;3,22;
"K-B3 ACOEM SW 5";2024-04-05 12:00:00;64,62;4,40;
"K-B3 ACOEM SW 5";2024-04-05 11:00:00;62,22;4,22;
"K-B3 ACOEM SW 5";2024-04-05 10:00:00;65,53;3,14;
"K-B3 ACOEM SW 5";2024-04-05 09:00:00;73,25;1,11;
"K-B3 ACOEM SW 5";2024-04-05 08:00:00;82,50;-0,86;
"K-B3 ACOEM SW 5";2024-04-05 07:00:00;82,61;-0,63;
"K-B3 ACOEM SW 5";2024-04-05 06:00:00;84,03;-0,42;
"K-B3 ACOEM SW 5";2024-04-05 05:00:00;86,26;-0,70;
"K-B3 ACOEM SW 5";2024-04-05 04:00:00;88,91;-0,94;
"K-B3 ACOEM SW 5";2024-04-05 03:00:00;90,06;-0,99;
"K-B3 ACOEM SW 5";2024-04-05 02:00:00;91,58;-1,27;
"K-B3 ACOEM SW 5";2024-04-05 01:00:00;91,41;-1,36;
"K-B3 ACOEM SW 5";2024-04-05 00:00:00;90,59;-1,52;
"K-B3 ACOEM SW 5";2024-04-04 23:00:00;92,33;-1,74;
"K-B3 ACOEM SW 5";2024-04-04 22:00:00;92,22;-1,70;
"K-B3 ACOEM SW 5";2024-04-04 21:00:00;92,93;-1,63;
"K-B3 ACOEM SW 5";2024-04-04 20:00:00;92,90;-1,24;
"K-B3 ACOEM SW 5";2024-04-04 19:00:00;93,87;-0,27;
"K-B3 ACOEM SW 5";2024-04-04 18:00:00;93,55;0,04;
"K-B3 ACOEM SW 5";2024-04-04 17:00:00;92,73;0,13;
"K-B3 ACOEM SW 5";2024-04-04 16:00:00;92,57;-0,07;
"K-B3 ACOEM SW 5";2024-04-04 15:00:00;92,30;-0,02;
"K-B3 ACOEM SW 5";2024-04-04 14:00:00;93,30;-0,17;
